productCode,name,description,singlePrice,cartonPcsPrice,cartonQty,gstPercentage,hsnCode,weight,stock,category,subCategory,isBestseller,isNewArrival,isTopRanking,imageUrl,imageUrls,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
BZ-06,,,,,,,,,,,basic,false,false,false,/uploads/BZ-06-1773661405174-9kfr20zbo.jpg,/uploads/BZ-06-1773661405174-9kfr20zbo.jpg|/uploads/BZ-06-1773661405178-actvhfot4.jpg|/uploads/BZ-06-1773661405183-bhkzf1hgz.jpg|/uploads/BZ-06-1773661405189-ca9ujnc58.jpg|/uploads/BZ-06-1773661405194-e6bn8bd63.jpg|/uploads/BZ-06-1773661405199-0jiydoqy4.jpg,/uploads/BZ-06-1773661405174-9kfr20zbo.jpg,/uploads/BZ-06-1773661405178-actvhfot4.jpg,/uploads/BZ-06-1773661405183-bhkzf1hgz.jpg,/uploads/BZ-06-1773661405189-ca9ujnc58.jpg,/uploads/BZ-06-1773661405194-e6bn8bd63.jpg,/uploads/BZ-06-1773661405199-0jiydoqy4.jpg,,,,
BZ-09,,,,,,,,,,,basic,false,false,false,/uploads/BZ-09-1773661405207-jx9mu0mob.jpg,/uploads/BZ-09-1773661405207-jx9mu0mob.jpg|/uploads/BZ-09-1773661405210-nb0488xst.jpg|/uploads/BZ-09-1773661405216-xd6fr1qnz.jpg,/uploads/BZ-09-1773661405207-jx9mu0mob.jpg,/uploads/BZ-09-1773661405210-nb0488xst.jpg,/uploads/BZ-09-1773661405216-xd6fr1qnz.jpg,,,,,,,
BZ-104,,,,,,,,,,,basic,false,false,false,/uploads/BZ-104-1773661405223-mjbopumhm.jpg,/uploads/BZ-104-1773661405223-mjbopumhm.jpg|/uploads/BZ-104-1773661405227-qhn1r217c.jpg|/uploads/BZ-104-1773661405233-o4k2qlhn5.jpg|/uploads/BZ-104-1773661405238-pe99q1zrv.jpg|/uploads/BZ-104-1773661405242-7seji7qs4.jpg,/uploads/BZ-104-1773661405223-mjbopumhm.jpg,/uploads/BZ-104-1773661405227-qhn1r217c.jpg,/uploads/BZ-104-1773661405233-o4k2qlhn5.jpg,/uploads/BZ-104-1773661405238-pe99q1zrv.jpg,/uploads/BZ-104-1773661405242-7seji7qs4.jpg,,,,,
BZ-106,,,,,,,,,,,basic,false,false,false,/uploads/BZ-106-1773661405250-ugziyuqn3.jpg,/uploads/BZ-106-1773661405250-ugziyuqn3.jpg|/uploads/BZ-106-1773661405255-mmxr2uo8l.jpg|/uploads/BZ-106-1773661405259-zdm8ziqne.jpg|/uploads/BZ-106-1773661405278-8dzmi32o3.jpg|/uploads/BZ-106-1773661405284-b50vwffnm.jpg|/uploads/BZ-106-1773661405289-monn3i3ic.jpg,/uploads/BZ-106-1773661405250-ugziyuqn3.jpg,/uploads/BZ-106-1773661405255-mmxr2uo8l.jpg,/uploads/BZ-106-1773661405259-zdm8ziqne.jpg,/uploads/BZ-106-1773661405278-8dzmi32o3.jpg,/uploads/BZ-106-1773661405284-b50vwffnm.jpg,/uploads/BZ-106-1773661405289-monn3i3ic.jpg,,,,
BZ-107,,,,,,,,,,,basic,false,false,false,/uploads/BZ-107-1773661405294-aa4fy86bt.jpg,/uploads/BZ-107-1773661405294-aa4fy86bt.jpg,/uploads/BZ-107-1773661405294-aa4fy86bt.jpg,,,,,,,,,
BZ-108,,,,,,,,,,,basic,false,false,false,/uploads/BZ-108-1773661405300-4cqdajtd2.jpg,/uploads/BZ-108-1773661405300-4cqdajtd2.jpg|/uploads/BZ-108-1773661405304-2zohunqiu.jpg|/uploads/BZ-108-1773661405308-agq9q7h4j.jpg|/uploads/BZ-108-1773661405311-zxc5flqzp.jpg|/uploads/BZ-108-1773661405316-2544v6w02.jpg,/uploads/BZ-108-1773661405300-4cqdajtd2.jpg,/uploads/BZ-108-1773661405304-2zohunqiu.jpg,/uploads/BZ-108-1773661405308-agq9q7h4j.jpg,/uploads/BZ-108-1773661405311-zxc5flqzp.jpg,/uploads/BZ-108-1773661405316-2544v6w02.jpg,,,,,
BZ-113,,,,,,,,,,,basic,false,false,false,/uploads/BZ-113-1773661405321-r8rkup2y0.jpg,/uploads/BZ-113-1773661405321-r8rkup2y0.jpg|/uploads/BZ-113-1773661405324-p5dsirodp.jpg|/uploads/BZ-113-1773661405327-l4s48fn81.jpg|/uploads/BZ-113-1773661405331-tzppu66ok.jpg|/uploads/BZ-113-1773661405335-01oyizz3t.jpg,/uploads/BZ-113-1773661405321-r8rkup2y0.jpg,/uploads/BZ-113-1773661405324-p5dsirodp.jpg,/uploads/BZ-113-1773661405327-l4s48fn81.jpg,/uploads/BZ-113-1773661405331-tzppu66ok.jpg,/uploads/BZ-113-1773661405335-01oyizz3t.jpg,,,,,
BZ-114,,,,,,,,,,,basic,false,false,false,/uploads/BZ-114-1773661405339-eq78k3aiv.jpg,/uploads/BZ-114-1773661405339-eq78k3aiv.jpg|/uploads/BZ-114-1773661405343-02gtvziuq.jpg|/uploads/BZ-114-1773661405347-59rkg4ca9.jpg|/uploads/BZ-114-1773661405351-q5hu58ti1.jpg,/uploads/BZ-114-1773661405339-eq78k3aiv.jpg,/uploads/BZ-114-1773661405343-02gtvziuq.jpg,/uploads/BZ-114-1773661405347-59rkg4ca9.jpg,/uploads/BZ-114-1773661405351-q5hu58ti1.jpg,,,,,,
BZ-1181,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1181-1773661405356-ehofjrjhc.jpg,/uploads/BZ-1181-1773661405356-ehofjrjhc.jpg|/uploads/BZ-1181-1773661405359-81ceivf1g.jpg|/uploads/BZ-1181-1773661405362-89vri2jf1.jpg|/uploads/BZ-1181-1773661405366-2l5ez2t38.jpg|/uploads/BZ-1181-1773661405370-yvdnebkd3.jpg,/uploads/BZ-1181-1773661405356-ehofjrjhc.jpg,/uploads/BZ-1181-1773661405359-81ceivf1g.jpg,/uploads/BZ-1181-1773661405362-89vri2jf1.jpg,/uploads/BZ-1181-1773661405366-2l5ez2t38.jpg,/uploads/BZ-1181-1773661405370-yvdnebkd3.jpg,,,,,
BZ-120,,,,,,,,,,,basic,false,false,false,/uploads/BZ-120-1773661405374-gal9cq2lr.jpg,/uploads/BZ-120-1773661405374-gal9cq2lr.jpg|/uploads/BZ-120-1773661405377-owony9fhg.jpg|/uploads/BZ-120-1773661405382-352cfpv12.jpg|/uploads/BZ-120-1773661405386-85p2862c3.jpg|/uploads/BZ-120-1773661405390-beeneg5ve.jpg,/uploads/BZ-120-1773661405374-gal9cq2lr.jpg,/uploads/BZ-120-1773661405377-owony9fhg.jpg,/uploads/BZ-120-1773661405382-352cfpv12.jpg,/uploads/BZ-120-1773661405386-85p2862c3.jpg,/uploads/BZ-120-1773661405390-beeneg5ve.jpg,,,,,
BZ-121,,,,,,,,,,,basic,false,false,false,/uploads/BZ-121-1773661405394-s1zd1yseq.jpg,/uploads/BZ-121-1773661405394-s1zd1yseq.jpg|/uploads/BZ-121-1773661405399-zecc87v7s.jpg|/uploads/BZ-121-1773661405403-7n4s6e6lz.jpg|/uploads/BZ-121-1773661405407-5x044toxk.jpg,/uploads/BZ-121-1773661405394-s1zd1yseq.jpg,/uploads/BZ-121-1773661405399-zecc87v7s.jpg,/uploads/BZ-121-1773661405403-7n4s6e6lz.jpg,/uploads/BZ-121-1773661405407-5x044toxk.jpg,,,,,,
