productCode,name,description,singlePrice,cartonPcsPrice,cartonQty,gstPercentage,hsnCode,weight,stock,category,subCategory,isBestseller,isNewArrival,isTopRanking,imageUrl,imageUrls,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
BZ-121,,,,,,,,,,,basic,false,false,false,/uploads/BZ-121-1773659973428-xosnho3g8.jpg,/uploads/BZ-121-1773659973428-xosnho3g8.jpg|/uploads/BZ-121-1773659973431-g12ca7a5u.jpg|/uploads/BZ-121-1773659973434-i4whznll8.jpg|/uploads/BZ-121-1773659973439-ng4v5xnbo.jpg,/uploads/BZ-121-1773659973428-xosnho3g8.jpg,/uploads/BZ-121-1773659973431-g12ca7a5u.jpg,/uploads/BZ-121-1773659973434-i4whznll8.jpg,/uploads/BZ-121-1773659973439-ng4v5xnbo.jpg,,,,,,
BZ-122,,,,,,,,,,,basic,false,false,false,/uploads/BZ-122-1773659973443-93qabzizv.jpg,/uploads/BZ-122-1773659973443-93qabzizv.jpg|/uploads/BZ-122-1773659973446-992yen0tn.jpg|/uploads/BZ-122-1773659973449-5tt9pydm9.jpg,/uploads/BZ-122-1773659973443-93qabzizv.jpg,/uploads/BZ-122-1773659973446-992yen0tn.jpg,/uploads/BZ-122-1773659973449-5tt9pydm9.jpg,,,,,,,
BZ-131,,,,,,,,,,,basic,false,false,false,/uploads/BZ-131-1773659973454-lhn6g0r7q.jpg,/uploads/BZ-131-1773659973454-lhn6g0r7q.jpg,/uploads/BZ-131-1773659973454-lhn6g0r7q.jpg,,,,,,,,,
BZ-143,,,,,,,,,,,basic,false,false,false,/uploads/BZ-143-1773659973458-le2x2y9h8.jpg,/uploads/BZ-143-1773659973458-le2x2y9h8.jpg|/uploads/BZ-143-1773659973461-h13325p88.jpg|/uploads/BZ-143-1773659973464-48732ibku.jpg|/uploads/BZ-143-1773659973467-zq80tt7jx.jpg,/uploads/BZ-143-1773659973458-le2x2y9h8.jpg,/uploads/BZ-143-1773659973461-h13325p88.jpg,/uploads/BZ-143-1773659973464-48732ibku.jpg,/uploads/BZ-143-1773659973467-zq80tt7jx.jpg,,,,,,
BZ-1552,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1552-1773659973472-qg5hnrrga.jpg,/uploads/BZ-1552-1773659973472-qg5hnrrga.jpg|/uploads/BZ-1552-1773659973476-qj2p9c11p.jpg|/uploads/BZ-1552-1773659973479-mp7ovcjq7.jpg|/uploads/BZ-1552-1773659973482-dgfb5einq.jpg|/uploads/BZ-1552-1773659973486-tdqcjwi7u.jpg|/uploads/BZ-1552-1773659973490-ra00h94vr.jpg,/uploads/BZ-1552-1773659973472-qg5hnrrga.jpg,/uploads/BZ-1552-1773659973476-qj2p9c11p.jpg,/uploads/BZ-1552-1773659973479-mp7ovcjq7.jpg,/uploads/BZ-1552-1773659973482-dgfb5einq.jpg,/uploads/BZ-1552-1773659973486-tdqcjwi7u.jpg,/uploads/BZ-1552-1773659973490-ra00h94vr.jpg,,,,
BZ-1600,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1600-1773659973497-v8gqtoean.jpg,/uploads/BZ-1600-1773659973497-v8gqtoean.jpg|/uploads/BZ-1600-1773659973500-rro2tcct5.jpg|/uploads/BZ-1600-1773659973505-48vp9v8s4.jpg|/uploads/BZ-1600-1773659973510-a4f9esz30.jpg|/uploads/BZ-1600-1773659973514-4p6xeobj8.jpg,/uploads/BZ-1600-1773659973497-v8gqtoean.jpg,/uploads/BZ-1600-1773659973500-rro2tcct5.jpg,/uploads/BZ-1600-1773659973505-48vp9v8s4.jpg,/uploads/BZ-1600-1773659973510-a4f9esz30.jpg,/uploads/BZ-1600-1773659973514-4p6xeobj8.jpg,,,,,
BZ-162,,,,,,,,,,,basic,false,false,false,/uploads/BZ-162-1773659973519-2il13p7yi.jpg,/uploads/BZ-162-1773659973519-2il13p7yi.jpg|/uploads/BZ-162-1773659973524-bnyojrycd.jpg|/uploads/BZ-162-1773659973528-m68dkn51y.jpg|/uploads/BZ-162-1773659973531-lt5kqyszx.jpg,/uploads/BZ-162-1773659973519-2il13p7yi.jpg,/uploads/BZ-162-1773659973524-bnyojrycd.jpg,/uploads/BZ-162-1773659973528-m68dkn51y.jpg,/uploads/BZ-162-1773659973531-lt5kqyszx.jpg,,,,,,
BZ-180,,,,,,,,,,,basic,false,false,false,/uploads/BZ-180-1773659973537-vwv6ib6sh.jpg,/uploads/BZ-180-1773659973537-vwv6ib6sh.jpg|/uploads/BZ-180-1773659973541-88vneqiec.jpg|/uploads/BZ-180-1773659973548-dtlfalcny.jpg|/uploads/BZ-180-1773659973552-to551j2zr.jpg|/uploads/BZ-180-1773659973559-rb99qtfnl.jpg,/uploads/BZ-180-1773659973537-vwv6ib6sh.jpg,/uploads/BZ-180-1773659973541-88vneqiec.jpg,/uploads/BZ-180-1773659973548-dtlfalcny.jpg,/uploads/BZ-180-1773659973552-to551j2zr.jpg,/uploads/BZ-180-1773659973559-rb99qtfnl.jpg,,,,,
BZ-193,,,,,,,,,,,basic,false,false,false,/uploads/BZ-193-1773659973563-s175jjkiv.jpg,/uploads/BZ-193-1773659973563-s175jjkiv.jpg|/uploads/BZ-193-1773659973567-2rwgnal69.jpg,/uploads/BZ-193-1773659973563-s175jjkiv.jpg,/uploads/BZ-193-1773659973567-2rwgnal69.jpg,,,,,,,,
BZ-1951,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1951-1773659973573-4h71s7427.jpg,/uploads/BZ-1951-1773659973573-4h71s7427.jpg|/uploads/BZ-1951-1773659973577-4axg2ufrx.jpg|/uploads/BZ-1951-1773659973581-8cqln6piv.jpg|/uploads/BZ-1951-1773659973585-whij9jzoo.jpg,/uploads/BZ-1951-1773659973573-4h71s7427.jpg,/uploads/BZ-1951-1773659973577-4axg2ufrx.jpg,/uploads/BZ-1951-1773659973581-8cqln6piv.jpg,/uploads/BZ-1951-1773659973585-whij9jzoo.jpg,,,,,,
BZ-1982,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1982-1773659973590-u768yl7ew.jpg,/uploads/BZ-1982-1773659973590-u768yl7ew.jpg,/uploads/BZ-1982-1773659973590-u768yl7ew.jpg,,,,,,,,,
BZ-2028,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2028-1773659973595-1d8m7vfru.jpg,/uploads/BZ-2028-1773659973595-1d8m7vfru.jpg|/uploads/BZ-2028-1773659973600-uujtq5vql.jpg|/uploads/BZ-2028-1773659973605-1c0ecmj6u.jpg|/uploads/BZ-2028-1773659973609-t5zu1456u.jpg,/uploads/BZ-2028-1773659973595-1d8m7vfru.jpg,/uploads/BZ-2028-1773659973600-uujtq5vql.jpg,/uploads/BZ-2028-1773659973605-1c0ecmj6u.jpg,/uploads/BZ-2028-1773659973609-t5zu1456u.jpg,,,,,,
BZ-203,,,,,,,,,,,basic,false,false,false,/uploads/BZ-203-1773659973614-e4x2mlsg4.jpg,/uploads/BZ-203-1773659973614-e4x2mlsg4.jpg|/uploads/BZ-203-1773659973617-d6wtzg5ed.jpg|/uploads/BZ-203-1773659973622-ybt7zc0gs.jpg|/uploads/BZ-203-1773659973626-pjje4yvrs.jpg,/uploads/BZ-203-1773659973614-e4x2mlsg4.jpg,/uploads/BZ-203-1773659973617-d6wtzg5ed.jpg,/uploads/BZ-203-1773659973622-ybt7zc0gs.jpg,/uploads/BZ-203-1773659973626-pjje4yvrs.jpg,,,,,,
BZ-205,,,,,,,,,,,basic,false,false,false,/uploads/BZ-205-1773659973631-7i4lqtffe.jpg,/uploads/BZ-205-1773659973631-7i4lqtffe.jpg|/uploads/BZ-205-1773659973634-jjbfo0r9g.jpg|/uploads/BZ-205-1773659973640-zihl97bpb.jpg|/uploads/BZ-205-1773659973644-7ft0pmf6k.jpg,/uploads/BZ-205-1773659973631-7i4lqtffe.jpg,/uploads/BZ-205-1773659973634-jjbfo0r9g.jpg,/uploads/BZ-205-1773659973640-zihl97bpb.jpg,/uploads/BZ-205-1773659973644-7ft0pmf6k.jpg,,,,,,
BZ-2058,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2058-1773659973651-vesmqexpf.jpg,/uploads/BZ-2058-1773659973651-vesmqexpf.jpg|/uploads/BZ-2058-1773659973657-s423seux1.jpg|/uploads/BZ-2058-1773659973661-ypmh746xl.jpg|/uploads/BZ-2058-1773659973665-3y1uh4iuc.jpg|/uploads/BZ-2058-1773659973669-nth9969xu.jpg,/uploads/BZ-2058-1773659973651-vesmqexpf.jpg,/uploads/BZ-2058-1773659973657-s423seux1.jpg,/uploads/BZ-2058-1773659973661-ypmh746xl.jpg,/uploads/BZ-2058-1773659973665-3y1uh4iuc.jpg,/uploads/BZ-2058-1773659973669-nth9969xu.jpg,,,,,
BZ-2072,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2072-1773659973675-wkg99qpmu.jpg,/uploads/BZ-2072-1773659973675-wkg99qpmu.jpg|/uploads/BZ-2072-1773659973679-ykqf0blxm.jpg|/uploads/BZ-2072-1773659973683-m00fm8eym.jpg|/uploads/BZ-2072-1773659973689-k3durtne5.jpg|/uploads/BZ-2072-1773659973693-r4tq6zs3p.jpg,/uploads/BZ-2072-1773659973675-wkg99qpmu.jpg,/uploads/BZ-2072-1773659973679-ykqf0blxm.jpg,/uploads/BZ-2072-1773659973683-m00fm8eym.jpg,/uploads/BZ-2072-1773659973689-k3durtne5.jpg,/uploads/BZ-2072-1773659973693-r4tq6zs3p.jpg,,,,,
BZ-21,,,,,,,,,,,basic,false,false,false,/uploads/BZ-21-1773659973698-18lkrvbd1.jpg,/uploads/BZ-21-1773659973698-18lkrvbd1.jpg,/uploads/BZ-21-1773659973698-18lkrvbd1.jpg,,,,,,,,,
BZ-2141,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2141-1773659973704-t82pgcv57.jpg,/uploads/BZ-2141-1773659973704-t82pgcv57.jpg|/uploads/BZ-2141-1773659973709-pmjc6qlep.jpg|/uploads/BZ-2141-1773659973714-i014n2ufq.jpg|/uploads/BZ-2141-1773659973717-cu9b6jytn.jpg|/uploads/BZ-2141-1773659973725-7t4c3ubx5.jpg|/uploads/BZ-2141-1773659973730-vtzo1e34j.jpg|/uploads/BZ-2141-1773659973733-smlracf66.jpg,/uploads/BZ-2141-1773659973704-t82pgcv57.jpg,/uploads/BZ-2141-1773659973709-pmjc6qlep.jpg,/uploads/BZ-2141-1773659973714-i014n2ufq.jpg,/uploads/BZ-2141-1773659973717-cu9b6jytn.jpg,/uploads/BZ-2141-1773659973725-7t4c3ubx5.jpg,/uploads/BZ-2141-1773659973730-vtzo1e34j.jpg,/uploads/BZ-2141-1773659973733-smlracf66.jpg,,,
BZ-2156,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2156-1773659973738-agpdpuwba.jpg,/uploads/BZ-2156-1773659973738-agpdpuwba.jpg|/uploads/BZ-2156-1773659973742-fkpkzrnw6.jpg|/uploads/BZ-2156-1773659973746-g6a7eptio.jpg|/uploads/BZ-2156-1773659973749-ix3fp4gbr.jpg|/uploads/BZ-2156-1773659973754-5g6d4egg0.jpg|/uploads/BZ-2156-1773659973758-m6m87jzv1.jpg,/uploads/BZ-2156-1773659973738-agpdpuwba.jpg,/uploads/BZ-2156-1773659973742-fkpkzrnw6.jpg,/uploads/BZ-2156-1773659973746-g6a7eptio.jpg,/uploads/BZ-2156-1773659973749-ix3fp4gbr.jpg,/uploads/BZ-2156-1773659973754-5g6d4egg0.jpg,/uploads/BZ-2156-1773659973758-m6m87jzv1.jpg,,,,
BZ-22,,,,,,,,,,,basic,false,false,false,/uploads/BZ-22-1773659973762-bfozkg6bl.jpg,/uploads/BZ-22-1773659973762-bfozkg6bl.jpg|/uploads/BZ-22-1773659973766-s58ihad84.jpg|/uploads/BZ-22-1773659973769-hrxizi8j7.jpg|/uploads/BZ-22-1773659973773-yjzru0vun.jpg|/uploads/BZ-22-1773659973776-kndettirf.jpg,/uploads/BZ-22-1773659973762-bfozkg6bl.jpg,/uploads/BZ-22-1773659973766-s58ihad84.jpg,/uploads/BZ-22-1773659973769-hrxizi8j7.jpg,/uploads/BZ-22-1773659973773-yjzru0vun.jpg,/uploads/BZ-22-1773659973776-kndettirf.jpg,,,,,
