productCode,name,description,singlePrice,cartonPcsPrice,cartonQty,gstPercentage,hsnCode,weight,stock,category,subCategory,isBestseller,isNewArrival,isTopRanking,imageUrl,imageUrls,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
BZ-121,,,,,,,,,,,basic,false,false,false,/uploads/BZ-121-1773664599661-6ngxpnbq7.jpg,/uploads/BZ-121-1773664599661-6ngxpnbq7.jpg|/uploads/BZ-121-1773664599664-rln5gov1j.jpg|/uploads/BZ-121-1773664599667-l6y147pfk.jpg|/uploads/BZ-121-1773664599672-vl1i6oni8.jpg,/uploads/BZ-121-1773664599661-6ngxpnbq7.jpg,/uploads/BZ-121-1773664599664-rln5gov1j.jpg,/uploads/BZ-121-1773664599667-l6y147pfk.jpg,/uploads/BZ-121-1773664599672-vl1i6oni8.jpg,,,,,,
BZ-122,,,,,,,,,,,basic,false,false,false,/uploads/BZ-122-1773664599676-iephhndgm.jpg,/uploads/BZ-122-1773664599676-iephhndgm.jpg|/uploads/BZ-122-1773664599680-viyehya5y.jpg|/uploads/BZ-122-1773664599683-pvbppltj0.jpg,/uploads/BZ-122-1773664599676-iephhndgm.jpg,/uploads/BZ-122-1773664599680-viyehya5y.jpg,/uploads/BZ-122-1773664599683-pvbppltj0.jpg,,,,,,,
BZ-131,,,,,,,,,,,basic,false,false,false,/uploads/BZ-131-1773664599688-1vv62livy.jpg,/uploads/BZ-131-1773664599688-1vv62livy.jpg,/uploads/BZ-131-1773664599688-1vv62livy.jpg,,,,,,,,,
BZ-143,,,,,,,,,,,basic,false,false,false,/uploads/BZ-143-1773664599693-q7yo7v2go.jpg,/uploads/BZ-143-1773664599693-q7yo7v2go.jpg|/uploads/BZ-143-1773664599696-ejim7aqbt.jpg|/uploads/BZ-143-1773664599700-9ldacsp28.jpg|/uploads/BZ-143-1773664599704-y4u5zori7.jpg,/uploads/BZ-143-1773664599693-q7yo7v2go.jpg,/uploads/BZ-143-1773664599696-ejim7aqbt.jpg,/uploads/BZ-143-1773664599700-9ldacsp28.jpg,/uploads/BZ-143-1773664599704-y4u5zori7.jpg,,,,,,
BZ-1552,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1552-1773664599709-jgaihfn4s.jpg,/uploads/BZ-1552-1773664599709-jgaihfn4s.jpg|/uploads/BZ-1552-1773664599712-2cz2ag6id.jpg|/uploads/BZ-1552-1773664599715-7nejatnw7.jpg|/uploads/BZ-1552-1773664599721-o3jt17ko7.jpg|/uploads/BZ-1552-1773664599725-uky6541d8.jpg|/uploads/BZ-1552-1773664599729-7txtz20br.jpg,/uploads/BZ-1552-1773664599709-jgaihfn4s.jpg,/uploads/BZ-1552-1773664599712-2cz2ag6id.jpg,/uploads/BZ-1552-1773664599715-7nejatnw7.jpg,/uploads/BZ-1552-1773664599721-o3jt17ko7.jpg,/uploads/BZ-1552-1773664599725-uky6541d8.jpg,/uploads/BZ-1552-1773664599729-7txtz20br.jpg,,,,
BZ-1600,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1600-1773664599733-ivbxohk95.jpg,/uploads/BZ-1600-1773664599733-ivbxohk95.jpg|/uploads/BZ-1600-1773664599737-q48dkkc72.jpg|/uploads/BZ-1600-1773664599740-rh9yuns4x.jpg|/uploads/BZ-1600-1773664599743-ap6xhmjn7.jpg|/uploads/BZ-1600-1773664599747-ij4i5yq06.jpg,/uploads/BZ-1600-1773664599733-ivbxohk95.jpg,/uploads/BZ-1600-1773664599737-q48dkkc72.jpg,/uploads/BZ-1600-1773664599740-rh9yuns4x.jpg,/uploads/BZ-1600-1773664599743-ap6xhmjn7.jpg,/uploads/BZ-1600-1773664599747-ij4i5yq06.jpg,,,,,
BZ-162,,,,,,,,,,,basic,false,false,false,/uploads/BZ-162-1773664599750-4atoviacj.jpg,/uploads/BZ-162-1773664599750-4atoviacj.jpg|/uploads/BZ-162-1773664599754-8qj5ad1mi.jpg|/uploads/BZ-162-1773664599758-37i9vspyc.jpg|/uploads/BZ-162-1773664599761-jpni8yb2n.jpg,/uploads/BZ-162-1773664599750-4atoviacj.jpg,/uploads/BZ-162-1773664599754-8qj5ad1mi.jpg,/uploads/BZ-162-1773664599758-37i9vspyc.jpg,/uploads/BZ-162-1773664599761-jpni8yb2n.jpg,,,,,,
BZ-180,,,,,,,,,,,basic,false,false,false,/uploads/BZ-180-1773664599764-av5z5ai9k.jpg,/uploads/BZ-180-1773664599764-av5z5ai9k.jpg|/uploads/BZ-180-1773664599767-7su1w9s1m.jpg|/uploads/BZ-180-1773664599771-gspwqvak4.jpg|/uploads/BZ-180-1773664599774-k0d24w1l7.jpg|/uploads/BZ-180-1773664599777-g8lnfppm2.jpg,/uploads/BZ-180-1773664599764-av5z5ai9k.jpg,/uploads/BZ-180-1773664599767-7su1w9s1m.jpg,/uploads/BZ-180-1773664599771-gspwqvak4.jpg,/uploads/BZ-180-1773664599774-k0d24w1l7.jpg,/uploads/BZ-180-1773664599777-g8lnfppm2.jpg,,,,,
BZ-193,,,,,,,,,,,basic,false,false,false,/uploads/BZ-193-1773664599781-aof628y5p.jpg,/uploads/BZ-193-1773664599781-aof628y5p.jpg|/uploads/BZ-193-1773664599784-pm5g8vc6x.jpg,/uploads/BZ-193-1773664599781-aof628y5p.jpg,/uploads/BZ-193-1773664599784-pm5g8vc6x.jpg,,,,,,,,
BZ-1951,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1951-1773664599789-khpyfkhgc.jpg,/uploads/BZ-1951-1773664599789-khpyfkhgc.jpg|/uploads/BZ-1951-1773664599793-amuux1gek.jpg|/uploads/BZ-1951-1773664599796-b8z2a1oqw.jpg|/uploads/BZ-1951-1773664599799-lavwal2ty.jpg,/uploads/BZ-1951-1773664599789-khpyfkhgc.jpg,/uploads/BZ-1951-1773664599793-amuux1gek.jpg,/uploads/BZ-1951-1773664599796-b8z2a1oqw.jpg,/uploads/BZ-1951-1773664599799-lavwal2ty.jpg,,,,,,
BZ-1982,,,,,,,,,,,basic,false,false,false,/uploads/BZ-1982-1773664599804-sog6diz8l.jpg,/uploads/BZ-1982-1773664599804-sog6diz8l.jpg,/uploads/BZ-1982-1773664599804-sog6diz8l.jpg,,,,,,,,,
BZ-2028,,,,,,,,,,,basic,false,false,false,/uploads/BZ-2028-1773664599808-k4s373km4.jpg,/uploads/BZ-2028-1773664599808-k4s373km4.jpg|/uploads/BZ-2028-1773664599811-uyjxhsfwr.jpg|/uploads/BZ-2028-1773664599814-y9wk5ppnw.jpg|/uploads/BZ-2028-1773664599817-ay1wh3l97.jpg,/uploads/BZ-2028-1773664599808-k4s373km4.jpg,/uploads/BZ-2028-1773664599811-uyjxhsfwr.jpg,/uploads/BZ-2028-1773664599814-y9wk5ppnw.jpg,/uploads/BZ-2028-1773664599817-ay1wh3l97.jpg,,,,,,
BZ-203,,,,,,,,,,,basic,false,false,false,/uploads/BZ-203-1773664599821-qyn00fe2p.jpg,/uploads/BZ-203-1773664599821-qyn00fe2p.jpg|/uploads/BZ-203-1773664599825-wewqx61tf.jpg|/uploads/BZ-203-1773664599828-qsusjcjz0.jpg|/uploads/BZ-203-1773664599831-xxvtztqoz.jpg,/uploads/BZ-203-1773664599821-qyn00fe2p.jpg,/uploads/BZ-203-1773664599825-wewqx61tf.jpg,/uploads/BZ-203-1773664599828-qsusjcjz0.jpg,/uploads/BZ-203-1773664599831-xxvtztqoz.jpg,,,,,,
